SourceElementKey,BlockfaceName,SideOfStreet,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,PaidParkingRate,ParkingCategory,longitude,latitude
35718,TERRY AVE BETWEEN ALDER ST AND TERRACE ST,NE,120,9,First Hill,,,Restricted Parking Zone,122.32195506,47.60425599
13513,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,120,15,Commercial Core,Waterfront,,Paid Parking,122.33982722,47.60683479
77989,DEXTER AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,W,120,7,South Lake Union,North,,Paid Parking,122.3424091,47.63017123
57353,OCCIDENTAL AVE S BETWEEN S JACKSON ST AND S KING E ST,W,120,7,Pioneer Square,Edge,,Paid Parking,122.33297326,47.59872593
43197,S MAIN ST BETWEEN 4TH AVE S AND 5TH AVE S,N,120,7,Chinatown/ID,Edge,,Paid Parking,122.32828771,47.60010355
54038,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,SE,120,10,First Hill,,,Restricted Parking Zone,122.32217322,47.60360867
13261,VALLEY ST BETWEEN AURORA AVE N AND DEXTER AVE N,N,600,7,South Lake Union,North,,Paid Parking,122.34289167,47.62631903
81194,UNION ST BETWEEN 6TH AVE AND 7TH AVE,SE,120,9,Commercial Core,Retail,,Paid Parking,122.33297464,47.61031904
77573,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,NW,240,7,Belltown,North,,Paid Parking,122.35206772,47.61606995
88633,S KING ST BETWEEN 6TH AVE S AND MAYNARD AVE S,N,120,9,Chinatown/ID,Core,,Paid Parking,122.32569693,47.59841041
35749,THOMAS ST BETWEEN MINOR AVE N AND PONTIUS AVE N,N,120,7,South Lake Union,South,,Restricted Parking Zone,122.33236774,47.62088111
10874,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,S,600,2,South Lake Union,South,,Paid Parking,122.3404443,47.62196658
34518,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,600,10,South Lake Union,North,,Paid Parking,122.33247238,47.6264104
36097,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,SW,120,7,Commercial Core,Waterfront,,Paid Parking,122.33777699,47.60456823
75865,6TH AVE S BETWEEN S KING ST AND S WELLER ST,W,120,10,Chinatown/ID,Core,,Paid Parking,122.32645061,47.59793464
35242,ROOSEVELT WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,E,240,14,University District,Edge,,Paid Parking,122.31736467,47.66223912
34569,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,W,240,9,Capitol Hill,South,,Paid Parking,122.32009917,47.61586859
70734,2ND AVE BETWEEN MADISON ST AND SPRING ST,NE,120,6,Commercial Core,Financial,,Paid Parking,122.33534782,47.60555459
10214,ELLIOTT AVE BETWEEN BATTERY ST AND WALL ST,NE,240,7,Belltown,North,,Paid Parking,122.3499266,47.61312816
24829,14TH AVE BETWEEN E UNION ST AND E MADISON ST,W,120,9,Pike-Pine,,,Paid Parking,122.31431635,47.61341953
14678,E PIKE ST BETWEEN 11TH AVE AND 12TH AVE,S,120,5,Pike-Pine,,,Paid Parking,122.31750336,47.61402223
35846,UNIVERSITY WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,E,120,13,University District,Core,,Paid Parking,122.31303072,47.66216493
20185,S FERDINAND ST BETWEEN 37TH AVE S AND RAINIER AVE S,N,120,5,Columbia City,,,Paid Parking,122.28559303,47.55791308
56685,LENORA ST BETWEEN 5TH AVE AND 6TH AVE,NW,120,5,Belltown,South,,Paid Parking,122.34010944,47.61486473
39329,NE 41ST ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,240,6,University District,Edge,,Paid Parking,122.31611873,47.65693475
82673,E SENECA ST BETWEEN 10TH AVE AND E MADISON ST,N,120,5,Pike-Pine,,,Paid Parking,122.31883737,47.61224029
65042,S FERDINAND ST BETWEEN RAINIER AVE S AND 39TH AVE S,S,120,16,Columbia City,,,Paid Parking,122.28419469,47.55779695
13129,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,600,10,Uptown Triangle,,,Paid Parking,122.34566972,47.62096628
58177,SPRING ST BETWEEN 3RD AVE AND 4TH AVE,NW,120,4,Commercial Core,Financial,,Paid Parking,122.33417737,47.60662779
85150,NE 64TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,S,240,9,Roosevelt,,,Paid Parking,122.31805211,47.67491419
24038,1ST AVE BETWEEN BLANCHARD ST AND BELL ST,NE,120,13,Belltown,South,,Paid Parking,122.34580282,47.61306442
70758,2ND AVE BETWEEN CLAY ST AND BROAD ST,NE,240,3,Belltown,North,,Paid Parking,122.3510874,47.61735533
54737,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST,W,120,16,Capitol Hill,North,,Paid Parking,122.32104278,47.62369682
31541,ALDER ST BETWEEN TERRY AVE AND BROADWAY,NW,120,3,First Hill,,,Restricted Parking Zone,122.32125908,47.60411979
53681,8TH AVE S BETWEEN S JACKSON ST AND S KING ST,W,120,4,Chinatown/ID,Edge,,Paid Parking,122.32256818,47.5987507
32425,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,NW,240,10,Belltown,North,,Paid Parking,122.35110871,47.61553753
54514,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,SE,120,5,Belltown,South,,Paid Parking,122.34555039,47.6122539
78042,EAGLE ST BETWEEN 1ST AVE AND 2ND WR AVE,SE,240,6,Belltown,North,,Paid Parking,122.35332597,47.61798174
94612,FAIRVIEW NR AVE N BETWEEN YALE AVE N AND DEAD END,SE,120,23,South Lake Union,North,,Paid Parking,122.33049132,47.62923993
25718,2ND AVE BETWEEN VINE ST AND CEDAR ST,NE,240,4,Belltown,North,,Paid Parking,122.34921056,47.61624542
32289,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,120,19,University District,Core,,Paid Parking,122.31431739,47.66400472
57377,OLIVE WAY BETWEEN 4TH AVE AND 5TH AVE,NW,120,8,Commercial Core,Retail,,Paid Parking,122.33802771,47.61248557
17614,NE 71ST ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,S,120,4,Green Lake,,,Paid Parking,122.32502484,47.67975706
3341,22ND AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,W,120,5,Ballard,Core,,Paid Parking,122.38484953,47.66908694
58646,VIRGINIA ST BETWEEN BOREN AVE AND MINOR AVE,SE,240,8,Denny Triangle,North,,Paid Parking,122.33351256,47.61799607
79658,MARION ST BETWEEN 7TH AVE AND 8TH AVE,SE,120,8,First Hill,,,Paid Parking,122.32827966,47.60696067
57862,REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,S,120,7,Uptown,Core,,Paid Parking,122.35604157,47.62320827
77382,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,E,240,7,Pike-Pine,,,Paid Parking,122.31980685,47.61255277
56150,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,W,120,11,Pike-Pine,,,Paid Parking,122.32221818,47.61467413
8374,8TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,NE,120,7,First Hill,,,Paid Parking,122.3267698,47.60618899
53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,600,18,Uptown Triangle,,,Paid Parking,122.34484504,47.62031408
36106,WESTERN AVE BETWEEN UNION ST AND PIKE ST,NE,120,4,Commercial Core,Waterfront,,Paid Parking,122.34057019,47.6079181
46725,12TH AVE BETWEEN E JEFFERSON ST AND E BARCLAY CT,W,120,5,12th Avenue,,,Paid Parking,122.31688577,47.60654082
34838,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,SE,120,1,Commercial Core,Retail,,Paid Parking,122.33607667,47.61039683
35849,UNIVERSITY WAY NE BETWEEN NE 47TH ST AND NE 50TH ST,W,120,6,University District,Core,,Paid Parking,122.31317705,47.66400919
13510,WESTERN AVE BETWEEN MARION ST AND MADISON ST,NE,120,3,Commercial Core,Waterfront,,Paid Parking,122.33695926,47.60392452
78118,ELLIOTT AVE BETWEEN WALL ST AND VINE ST,NE,240,7,Belltown,North,,Paid Parking,122.35084742,47.61370194
23782,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,120,3,Uptown,Core,,Paid Parking,122.35734892,47.62450573
14701,E PINE ST BETWEEN 14TH AVE AND 15TH AVE,N,120,6,Pike-Pine,,,Paid Parking,122.31351093,47.61535852
76618,ALASKAN WAY BETWEEN SPRING ST AND SENECA ST,NE,240,15,Commercial Core,Waterfront,,Paid Parking,122.33933288,47.60486127
36138,WESTLAKE AVE BETWEEN 7TH AVE AND 8TH AVE,E,120,8,Denny Triangle,South,,Paid Parking,122.33780668,47.61585223
2789,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,240,10,Belltown,North,,Paid Parking,122.35232441,47.61785729
69098,1ST AVE S BETWEEN RAILROAD S WAY S AND S ROYAL BROUGHAM WAY,E,120,27,Pioneer Square,Edge,,Paid Parking,122.33404633,47.59407047
58413,TERRY AVE BETWEEN MARION ST AND MADISON ST,SW,120,3,First Hill,,,Paid Parking,122.32599167,47.6084865
58382,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,E,600,26,Uptown Triangle,,,Paid Parking,122.34613913,47.6203126
76409,9TH AVE BETWEEN MARION ST AND MADISON ST,SW,120,5,First Hill,,,Paid Parking,122.32712961,47.60802033
76105,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,W,120,5,Chinatown/ID,Edge,,Paid Parking,122.32386144,47.59874622
32266,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST,E,120,8,Capitol Hill,North,,Paid Parking,122.32080973,47.62255516
55473,ELLIOTT AVE BETWEEN LENORA ST AND BLANCHARD ST,N,120,9,Belltown,South,,Paid Parking,122.34590525,47.61153645
75282,5TH AVE S BETWEEN S KING ST AND S WELLER ST,E,120,5,Chinatown/ID,Edge,,Paid Parking,122.32758781,47.59793881
8369,8TH AVE BETWEEN JAMES ST AND CHERRY ST,SW,120,3,First Hill,,,Paid Parking,122.32627615,47.60543069
58818,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,NE,240,8,Belltown,North,,Paid Parking,122.35396246,47.61669615
32258,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,E,120,3,First Hill,,,Paid Parking,122.32064833,47.60984775
81454,WARREN PL BETWEEN 1ST AVE AND DENNY WAY,E,240,5,Belltown,North,,Paid Parking,122.3540691,47.6182689
94732,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,S,240,40,Ballard Locks,,,Paid Parking,122.39716918,47.66738001
134965,DEXTER AVE N BETWEEN PROSPECT ST AND HIGHLAND DR,E,120,8,South Lake Union,North,,Paid Parking,122.34219801,47.62928579
81342,WALL ST BETWEEN 5TH AVE AND 6TH AVE,SE,240,5,Belltown,North,,Paid Parking,122.34481093,47.61765602
14398,E MADISON ST BETWEEN 10TH AVE AND E SENECA ST,SE,240,5,Pike-Pine,,,Paid Parking,122.31878899,47.61191344
75149,5TH AVE BETWEEN TERRACE ST AND JEFFERSON ST,SW,120,4,Commercial Core,Financial,,Paid Parking,122.32829027,47.60258173
57354,OCCIDENTAL AVE S BETWEEN S JACKSON ST AND S KING E ST,E,120,6,Pioneer Square,Edge,,Paid Parking,122.33278682,47.59872563
30102,5TH AVE BETWEEN BATTERY ST AND WALL ST,NE,240,10,Belltown,North,,Paid Parking,122.34476653,47.61714271
76202,8TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,120,3,South Lake Union,South,,Paid Parking,122.3409512,47.62266064
13550,WESTLAKE AVE N BETWEEN JOHN ST AND THOMAS ST,E,120,10,South Lake Union,South,,Paid Parking,122.33833669,47.62027694
47961,2ND AVE BETWEEN COLUMBIA ST AND MARION ST,SW,120,5,Commercial Core,Financial,,Paid Parking,122.33425777,47.60404493
33746,JOHN ST BETWEEN PONTIUS E AVE N AND YALE AVE N,S,120,7,South Lake Union,South,,Restricted Parking Zone,122.33109105,47.61959829
1014,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,120,9,Commercial Core,Retail,,Paid Parking,122.33778421,47.60651938
9158,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,SE,240,7,Belltown,North,,Paid Parking,122.35548849,47.61806756
81482,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,NE,120,6,Belltown,South,,Paid Parking,122.34666975,47.61238956
32022,BELL ST BETWEEN 1ST AVE AND 2ND AVE,SE,120,4,Belltown,South,,Paid Parking,122.34597326,47.61368424
60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,120,4,Pike-Pine,,,Paid Parking,122.31882374,47.61519485
35429,SENECA ST BETWEEN 8TH AVE AND 9TH AVE,NW,120,6,First Hill,,,Paid Parking,122.32922971,47.60968103
31314,9TH AVE N BETWEEN THOMAS ST AND HARRISON ST,E,120,5,South Lake Union,South,,Paid Parking,122.33967537,47.62145949
81293,VINE ST BETWEEN 4TH AVE AND 5TH AVE,NW,240,6,Belltown,North,,Paid Parking,122.34676164,47.61763406
13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,120,3,Denny Triangle,South,,Paid Parking,122.3370847,47.61544257
32054,BELMONT AVE BETWEEN E PINE ST AND E OLIVE ST,E,120,19,Capitol Hill,South,,Restricted Parking Zone,122.32437474,47.61582123
25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,240,8,University District,Edge,,Paid Parking,122.31206037,47.66219251
57077,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,N,240,14,Uptown,Edge,,Paid Parking,122.35019179,47.62465764
75785,6TH AVE BETWEEN BATTERY ST AND WALL ST,SW,240,7,Denny Triangle,North,,Paid Parking,122.34407494,47.61769677
24037,1ST AVE BETWEEN BLANCHARD ST AND BELL ST,SW,120,13,Belltown,South,,Paid Parking,122.34595688,47.61293701
21774,S WASHINGTON ST BETWEEN 3RD AVE S AND 4TH AVE S,S,120,3,Pioneer Square,Edge,,Paid Parking,122.32958115,47.60081318
36313,WOODLAWN AVE NE BETWEEN NE 71ST ST AND NE 72ND ST,W,120,6,Green Lake,,,Paid Parking,122.32468599,47.68015976
64321,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,N,120,6,Ballard,Core,,Paid Parking,122.38694391,47.66876237
34878,PONTIUS AVE N BETWEEN JOHN E ST AND THOMAS ST,E,600,7,South Lake Union,South,,Paid Parking,122.33157855,47.62024023
8837,ALASKAN WAY BETWEEN WALL ST AND VINE ST,SW,240,6,Belltown,North,,Paid Parking,122.35168194,47.61296761
33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,120,6,Fremont,,,Paid Parking,122.34999529,47.65097205
88630,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,S,120,6,Pioneer Square,Edge,,Paid Parking,122.33103074,47.59821987
82014,E HARRISON ST BETWEEN BROADWAY E AND 10TH AVE E,S,120,4,Capitol Hill,North,,Paid Parking,122.32036323,47.62194122
9770,COLUMBIA ST BETWEEN 4TH AVE AND 5TH AVE,SE,120,4,Commercial Core,Financial,,Paid Parking,122.33100429,47.6048449
86057,NE RAVENNA WB BV BETWEEN NE 71ST ST AND WOODLAWN AVE NE,NE,120,5,Green Lake,,,Paid Parking,122.32509186,47.67939115
9393,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,W,600,4,South Lake Union,South,,Paid Parking,122.33595379,47.62142469
36010,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,E,240,15,Uptown,Edge,,Paid Parking,122.35401157,47.62033866
66617,S WELLER ST BETWEEN MAYNARD AVE S AND MAYNARD AL S,N,120,4,Chinatown/ID,Core,,Paid Parking,122.32469977,47.59758631
31854,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,NE,120,14,Ballard,Core,,Paid Parking,122.38558818,47.66824127
84689,NE 42ND ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,120,5,University District,Core,,Paid Parking,122.31373718,47.65838149
20837,S KING ST BETWEEN OCCIDENTAL E AVE S AND 2ND AVE S,N,120,6,Pioneer Square,Edge,,Paid Parking,122.33226733,47.59835727
37437,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,N,120,1,Pike-Pine,,,Paid Parking,122.32024972,47.6130204
57349,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,W,120,7,Pioneer Square,Core,,Paid Parking,122.33296847,47.60129311
58817,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,SW,240,10,Belltown,North,,Paid Parking,122.35413043,47.61659514
8382,8TH AVE BETWEEN MARION ST AND MADISON ST,NE,120,4,First Hill,,,Paid Parking,122.32806872,47.60759861
32462,CHERRY ST BETWEEN 1ST AVE AND 2ND AVE,SE,120,7,Pioneer Square,Core,,Paid Parking,122.33364026,47.6027526
80950,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,E,120,8,Pike-Pine,,,Restricted Parking Zone,122.32542038,47.61467202
54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,120,9,Capitol Hill,South,,Paid Parking,122.32093008,47.615854
76713,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,N,600,4,South Lake Union,North,,Paid Parking,122.34286784,47.62717661
11674,MARION ST BETWEEN BOREN AVE AND MINOR AVE,SE,120,5,First Hill,,,Paid Parking,122.3238706,47.60883396
76417,9TH AVE BETWEEN SPRING ST AND SENECA ST,SW,120,5,First Hill,,,Paid Parking,122.32843867,47.60945231
69278,11TH AVE BETWEEN E MADISON ST AND E UNION ST,E,120,7,Pike-Pine,,,Paid Parking,122.31800476,47.6126063
17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,240,6,University District,Edge,,Paid Parking,122.31579985,47.66316493
1602,12TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,E,120,20,University District,Core,,Paid Parking,122.31536787,47.6605704
53550,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,E,600,16,South Lake Union,North,,Paid Parking,122.34086055,47.62817888
55409,DILLING WAY BETWEEN 3RD AVE AND 4TH AVE,NW,120,7,Pioneer Square,Edge,,Paid Parking,122.32980717,47.60197155
1618,12TH AVE NE BETWEEN NE 64TH ST AND NE 65TH ST,E,240,5,Roosevelt,,,Paid Parking,122.31556457,47.67536857
69086,1ST AVE S BETWEEN S JACKSON ST AND S KING ST,E,120,7,Pioneer Square,Edge,,Paid Parking,122.3340681,47.59873031
53238,6TH AVE S BETWEEN S JACKSON ST AND S KING ST,E,120,8,Chinatown/ID,Edge,,Paid Parking,122.3262771,47.5987704
32122,BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,E,600,11,South Lake Union,South,,Paid Parking,122.33576039,47.62028326
80890,STEWART ST BETWEEN 8TH AVE AND 9TH AVE,SE,240,10,Denny Triangle,North,,Paid Parking,122.33481256,47.61522576
81294,VINE ST BETWEEN 4TH AVE AND 5TH AVE,SE,240,6,Belltown,North,,Paid Parking,122.34659369,47.61753486
43910,S WASHINGTON ST BETWEEN 5TH AVE S AND 6TH AVE S,S,120,7,Chinatown/ID,Edge,,Paid Parking,122.3269687,47.60080077
77389,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,120,10,University District,Core,,Paid Parking,122.31442982,47.65904109
86450,NW 56TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,S,240,13,Ballard,Edge,,Paid Parking,122.38619958,47.66938747
19486,NW MARKET ST BETWEEN BARNES AVE NW AND TALLMAN AVE NW,S,240,4,Ballard,Edge,,Paid Parking,122.38092736,47.66859184
12869,STEWART ST BETWEEN POST AL AND 1ST AVE,NW,120,5,Commercial Core,Waterfront,,Paid Parking,122.341665,47.61012337
80946,SUMMIT AVE BETWEEN SPRING ST AND SENECA ST,NE,120,6,First Hill,,,Paid Parking,122.32382655,47.61137505
30974,7TH AVE BETWEEN BATTERY ST AND AURORA NB AVE N,NE,240,4,Denny Triangle,North,,Paid Parking,122.34296812,47.61832103
35197,REPUBLICAN ST BETWEEN TERRY AVE N AND BOREN AVE N,N,120,8,South Lake Union,South,,Paid Parking,122.33651591,47.62326784
74026,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,120,6,Belltown,South,,Paid Parking,122.34061135,47.61350649
57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,600,10,South Lake Union,South,,Paid Parking,122.33182337,47.62370101
76649,ALASKAN E RDWY WAY BETWEEN UNIVERSITY ST AND UNION ST,SW,240,33,Commercial Core,Waterfront,,Paid Parking,122.34061289,47.60647092
10210,ELLIOTT AVE BETWEEN BELL ST AND BATTERY ST,NE,240,8,Belltown,North,,Paid Parking,122.34878316,47.61245896
31593,ALOHA ST BETWEEN 8TH AVE N AND 9TH AVE N,N,600,15,South Lake Union,North,,Paid Parking,122.34036244,47.62720712
39946,NE 70TH ST BETWEEN NE RAVENNA WB BV AND OSWEGO PL NE,S,120,4,Green Lake,,,Paid Parking,122.32417528,47.67906817
8858,ALASKAN E RDWY WAY BETWEEN SPRING ST AND SENECA ST,NE,240,9,Commercial Core,Waterfront,,Paid Parking,122.33902921,47.60503183
58078,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,SE,120,3,Commercial Core,Retail,,Paid Parking,122.33693505,47.6063023
13794,YALE AVE N BETWEEN JOHN ST AND THOMAS ST,E,120,8,South Lake Union,South,,Paid Parking,122.33031902,47.62024049
8370,8TH AVE BETWEEN JAMES ST AND CHERRY ST,NE,120,8,First Hill,,,Restricted Parking Zone,122.32612102,47.60549559
120107,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,SE,600,13,South Lake Union,North,,Paid Parking,122.32853909,47.62961418
78933,HOWELL ST BETWEEN TERRY AVE AND BOREN AVE,NW,240,9,Denny Triangle,North,,Paid Parking,122.33191225,47.6158947
66618,S WELLER ST BETWEEN MAYNARD AVE S AND MAYNARD AL S,S,120,3,Chinatown/ID,Core,,Paid Parking,122.32470642,47.59743828
7997,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,SW,120,5,Denny Triangle,South,,Paid Parking,122.33798426,47.61409047
9110,BALLARD AVE NW BETWEEN NW DOCK PL AND NW IONE PL,NE,240,4,Ballard,Edge,,Paid Parking,122.38119769,47.6648245
34661,OLIVE WAY BETWEEN 5TH AVE AND 6TH AVE,NW,120,4,Commercial Core,Retail,,Paid Parking,122.33693274,47.61294182
77574,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,SE,240,14,Belltown,North,,Paid Parking,122.35191338,47.6159769
48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,120,9,Ballard,Core,,Paid Parking,122.38462377,47.66817441
87286,NW VERNON PL BETWEEN BALLARD AVE NW AND SHILSHOLE AVE NW,SE,240,8,Ballard,Edge,,Paid Parking,122.38361562,47.66609158
9358,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,SE,120,9,Belltown,South,,Paid Parking,122.34294906,47.61425294
1222,1ST AVE S BETWEEN RAILROAD N WAY S AND RAILROAD S WAY S,E,120,7,Pioneer Square,Edge,,Paid Parking,122.33405747,47.59609416
78041,EAGLE ST BETWEEN 1ST AVE AND 2ND WR AVE,NW,240,9,Belltown,North,,Paid Parking,122.3534781,47.61808068
64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,120,6,Ballard,Core,,Paid Parking,122.38697004,47.66859715
78122,ELLIOTT AVE BETWEEN CEDAR ST AND CLAY ST,NE,240,9,Belltown,North,,Paid Parking,122.35269231,47.61478184
77561,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,NW,120,6,First Hill,,,Paid Parking,122.32263397,47.60749082
24557,12TH AVE BETWEEN E MARION ST AND E SPRING ST,W,120,11,12th Avenue,,,Paid Parking,122.31692101,47.61099118
1218,1ST AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,E,120,9,Pioneer Square,Core,,Paid Parking,122.33407785,47.60046351
68549,W JOHN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,240,4,Uptown,Edge,,Carpool Parking,122.35741728,47.61983396
32466,CHERRY ST BETWEEN 7TH AVE AND 8TH AVE,SE,120,6,First Hill,,,Restricted Parking Zone,122.32700515,47.60553137
2786,2ND AVE BETWEEN CEDAR ST AND CLAY ST,NE,240,6,Belltown,North,,Paid Parking,122.35013825,47.61679414
53810,9TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,E,600,4,South Lake Union,South,,Paid Parking,122.33965677,47.62387194
35201,REPUBLICAN ST BETWEEN PONTIUS AVE N AND YALE AVE N,N,120,7,South Lake Union,South,,Paid Parking,122.33109516,47.62318987
1022,1ST AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,120,11,Belltown,South,,Paid Parking,122.34451388,47.61229498
80545,REPUBLICAN ST BETWEEN 8TH AVE N AND 9TH AVE N,N,120,6,South Lake Union,South,,Paid Parking,122.34042507,47.62328513
35945,WALL ST BETWEEN 4TH AVE AND 5TH AVE,NW,240,6,Belltown,North,,Paid Parking,122.34580134,47.61706416
46082,W REPUBLICAN ST BETWEEN 1ST AVE W AND 2ND AVE W,S,240,9,Uptown,Edge,,Paid Parking,122.35868143,47.62324243
53126,6TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,240,12,Denny Triangle,North,,Paid Parking,122.34147132,47.61637161
35822,UNIVERSITY ST BETWEEN 9TH AVE AND TERRY AVE,SE,30,6,First Hill,,,Paid Parking,122.32873326,47.61073647
85386,NE 72ND ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,S,120,3,Green Lake,,,Paid Parking,122.32373964,47.68062694
13085,TERRY AVE BETWEEN MADISON ST AND SPRING ST,SW,120,4,First Hill,,,Paid Parking,122.32669044,47.60920979
46409,1ST AVE S BETWEEN S KING ST AND RAILROAD N WAY S,W,120,19,Pioneer Square,Edge,,Paid Parking,122.33432548,47.59737065
77218,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,SE,120,15,Belltown,South,,Carpool Parking,122.34383836,47.61356962
1025,1ST AVE BETWEEN BATTERY ST AND WALL ST,SW,240,3,Belltown,North,,Paid Parking,122.34838555,47.61437332
34309,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE,NW,120,19,First Hill,,,Paid Parking,122.32232547,47.60961874
9141,BARNES AVE NW BETWEEN 17TH AVE NW AND NW MARKET ST,SW,240,15,Ballard,Edge,,Paid Parking,122.37968866,47.6680045
77569,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,NW,240,9,Belltown,North,,Paid Parking,122.35290183,47.61542497
130708,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,E,240,10,University District,Edge,,Paid Parking,122.31651306,47.66055091
80186,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,SE,120,2,Pike-Pine,,,Paid Parking,122.32826775,47.61364267
80894,STEWART ST BETWEEN 9TH AVE AND TERRY AVE,SE,240,6,Denny Triangle,North,,Paid Parking,122.33392949,47.61590837
56901,MADISON ST BETWEEN WESTERN AVE AND POST AVE,NW,120,2,Commercial Core,Waterfront,,Paid Parking,122.33710978,47.60439636
3338,22ND AVE NW BETWEEN SHILSHOLE AVE NW AND BALLARD AVE NW,E,240,9,Ballard,Edge,,Paid Parking,122.38465823,47.66711637
8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,30,3,Denny Triangle,South,,Paid Parking,122.3388561,47.61482832
43945,S WELLER ST BETWEEN 8TH AVE S AND DEAD END,N,120,2,Chinatown/ID,Edge,,Paid Parking,122.32200565,47.59757628
